StartDate,EndDate,Status,,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,,,DistributionChannel,UserLanguage,Q1,Q4,Q7,Q8,Q9,Q10,Q11,Q12,Q14,Q72,Q15,Q16,Q69,Q18,Q19,Q20,Q21,Q22,Q23,Q24,Q25,Q26,Q27,Q41,Q42,Q43,Q44,Q45,Q46,Q47,Q49,Q48,Q50,Q51,Q70,Q30,Q31,Q32,Q33,Q34,Q35,Q36,Q37,Q38,Q39,Q53,Q54,Q55,Q56,Q57,Q58,Q59,Q61,Q60,Q62,Q63,Q71,Q65,Q66,Q67,Q68,MTurkCode,position,position2
11/27/17 3:04,11/27/17 15:22,IP Address,,100,44309,TRUE,11/27/17 15:22,R_Di7C81LHeNukgAV,,,,,,,anonymous,EN,"Yes, I consent.",7,7,7,7,7,7,7,7,7,7,7,,Spend my miles on 2 nights in a luxury hotel,Spend my miles on an upgrade of an international flight to first class,Spend my miles on a 4-day rental of a mid-sized vehicle,Spend my miles on a $200 Amazon gift card,Spend my miles on dinner for 2 at a Michelin-starred restaurant,Spend my miles on a $150 mall gift card,Spend my miles on 2 one-year magazine subscriptions,Spend my miles on a $150 gas card,Spend my miles on a $150 discount on a new smartphone,Spend my miles on an unlimited movie theater pass for one month,,7,7,7,7,7,7,7,7,7,7,7,,,,,,,,,,,,,,,,,,,,,,,test,Strongly agree,Male,150,,start,end
11/27/17 15:23,11/27/17 15:25,IP Address,,100,159,TRUE,11/27/17 15:25,R_33xJU5rT9zJIhrR,,,,,,,anonymous,EN,"Yes, I consent.",,7,7,7,7,7,7,7,7,7,7,7,,,,,,,,,,,,,,,,,,,,,,,Spend my miles on 2 nights in a luxury hotel,Spend my miles on an upgrade of an international flight to first class,Spend my miles on a 4-day rental of a mid-sized vehicle,Spend my miles on a $200 Amazon gift card,Spend my miles on dinner for 2 at a Michelin-starred restaurant,Spend my miles on a $150 mall gift card,Spend my miles on 2 one-year magazine subscriptions,Spend my miles on a $150 gas card,Spend my miles on a $150 discount on a new smartphone,Spend my miles on an unlimited movie theater pass for one month,7,7,7,7,7,7,7,7,7,7,7,,test,Strongly agree,Male,150,99621340,end,start
11/30/17 22:43,11/30/17 22:49,IP Address,,100,359,TRUE,11/30/17 22:49,R_1MX0LYcFBsIlidq,,,,,,,anonymous,EN,"Yes, I consent.",7,7,7,7,7,7,7,7,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,Spend my miles on 2 nights in a luxury hotel,Spend my miles on an upgrade of an international flight to first class,Spend my miles on a 4-day rental of a mid-sized vehicle,Spend my miles on a $200 Amazon gift card,Spend my miles on dinner for 2 at a Michelin-starred restaurant,Spend my miles on a $150 mall gift card,Spend my miles on 2 one-year magazine subscriptions,Spend my miles on a $150 gas card,Spend my miles on a $150 discount on a new smartphone,Spend my miles on an unlimited movie theater pass for one month,,7,7,7,7,7,7,7,7,7,7,7,test,Agree,Male,140,44212104,start,end
11/30/17 23:30,11/30/17 23:32,IP Address,,100,141,TRUE,11/30/17 23:32,R_SBIr7jatdJlLQeR,,,,,,,anonymous,EN,"Yes, I consent.",,6,7,7,7,4,7,1,7,2,2,4,Not spend my miles on 2 nights in a luxury hotel and take the $100 Visa gift card instead,Not spend my miles on an upgrade of an international flight to first class and take the $100 Visa gift card instead,Not spend my miles on a 4-day rental of a mid-sized vehicle and take the $100 Visa gift card instead,Spend my miles on a $200 Amazon gift card,Not spend my miles on dinner for 2 at a Michelin-starred restaurant and take the $100 Visa gift card instead,Spend my miles on a $150 mall gift card,Not spend my miles on 2 one-year magazine subscriptions and take the $100 Visa gift card instead,Spend my miles on a $150 gas card,Not spend my miles on a $150 discount on a new smartphone and take the $100 Visa gift card instead,Not spend my miles on an unlimited movie theater pass for one month and take the $100 Visa gift card instead,7,5,5,5,7,2,7,1,7,2,2,,,,,,,,,,,,,,,,,,,,,,,,I would get a $100 Visa gift card,Somewhat disagree,Male,35,15712724,end,start
11/30/17 23:30,11/30/17 23:33,IP Address,,100,160,TRUE,11/30/17 23:33,R_23aym3JJb1g0ji8,,,,,,,anonymous,EN,"Yes, I consent.",,1,4,4,5,5,1,1,1,4,5,4,,,,,,,,,,,,,,,,,,,,,,,Spend my miles on 2 nights in a luxury hotel,Spend my miles on an upgrade of an international flight to first class,Spend my miles on a 4-day rental of a mid-sized vehicle,Spend my miles on a $200 Amazon gift card,Spend my miles on dinner for 2 at a Michelin-starred restaurant,Spend my miles on a $150 mall gift card,Spend my miles on 2 one-year magazine subscriptions,Spend my miles on a $150 gas card,Spend my miles on a $150 discount on a new smartphone,Spend my miles on an unlimited movie theater pass for one month,7,7,7,3,7,6,7,7,7,7,7,,They would expire otherwise.,Strongly agree,Male,21,99894111,end,start
11/30/17 23:30,11/30/17 23:33,IP Address,,100,183,TRUE,11/30/17 23:33,R_2c0ZqxEvQWInc19,,,,,,,anonymous,EN,"Yes, I consent.",,7,7,3,7,6,7,4,7,4,4,7,,,,,,,,,,,,,,,,,,,,,,,Spend my miles on 2 nights in a luxury hotel,Spend my miles on an upgrade of an international flight to first class,Not spend my miles on a 4-day rental of a mid-sized vehicle,Spend my miles on a $200 Amazon gift card,Spend my miles on dinner for 2 at a Michelin-starred restaurant,Spend my miles on a $150 mall gift card,Not spend my miles on 2 one-year magazine subscriptions,Spend my miles on a $150 gas card,Not spend my miles on a $150 discount on a new smartphone,Spend my miles on an unlimited movie theater pass for one month,,7,7,2,7,7,7,3,7,3,5,7,They would expire and I wouldnt be able to use them.,Somewhat disagree,Female,22,44707819,end,end
11/30/17 23:30,11/30/17 23:33,IP Address,,100,187,TRUE,11/30/17 23:33,R_1hSHHNZV4KdmXNC,,,,,,,anonymous,EN,"Yes, I consent.",7,1,1,1,7,1,7,1,7,7,5,,Not spend my miles on 2 nights in a luxury hotel and take the $100 Visa gift card instead,Not spend my miles on an upgrade of an international flight to first class and take the $100 Visa gift card instead,Not spend my miles on a 4-day rental of a mid-sized vehicle and take the $100 Visa gift card instead,Spend my miles on a $200 Amazon gift card,Not spend my miles on dinner for 2 at a Michelin-starred restaurant and take the $100 Visa gift card instead,Spend my miles on a $150 mall gift card,Not spend my miles on 2 one-year magazine subscriptions and take the $100 Visa gift card instead,Spend my miles on a $150 gas card,Not spend my miles on a $150 discount on a new smartphone and take the $100 Visa gift card instead,Not spend my miles on an unlimited movie theater pass for one month and take the $100 Visa gift card instead,,1,1,1,7,1,7,1,7,7,5,7,,,,,,,,,,,,,,,,,,,,,,,I would lose my miles and receive a $100 Visa gift card. ,Somewhat disagree,Male,29,99730444,start,end
11/30/17 23:30,11/30/17 23:35,IP Address,,100,300,TRUE,11/30/17 23:35,R_1pKWTvr0cym9ZXt,,,,,,,anonymous,EN,"Yes, I consent.",4,5,4,5,4,6,5,4,4,5,4,,,,,,,,,,,,,,,,,,,,,,,,Spend my miles on 2 nights in a luxury hotel,Spend my miles on an upgrade of an international flight to first class,Spend my miles on a 4-day rental of a mid-sized vehicle,Spend my miles on a $200 Amazon gift card,Spend my miles on dinner for 2 at a Michelin-starred restaurant,Spend my miles on a $150 mall gift card,Spend my miles on 2 one-year magazine subscriptions,Spend my miles on a $150 gas card,Spend my miles on a $150 discount on a new smartphone,Spend my miles on an unlimited movie theater pass for one month,4,5,4,5,4,5,5,4,5,4,5,,Enjoy my life,Somewhat agree,Male,25,79579959,start,start
11/30/17 23:30,11/30/17 23:35,IP Address,,100,345,TRUE,11/30/17 23:35,R_3NBTjpA5FUFv0ve,,,,,,,anonymous,EN,"Yes, I consent.",,4,7,3,7,3,7,1,7,7,6,7,Not spend my miles on 2 nights in a luxury hotel and take the $100 Visa gift card instead,Spend my miles on an upgrade of an international flight to first class,Not spend my miles on a 4-day rental of a mid-sized vehicle and take the $100 Visa gift card instead,Spend my miles on a $200 Amazon gift card,Not spend my miles on dinner for 2 at a Michelin-starred restaurant and take the $100 Visa gift card instead,Spend my miles on a $150 mall gift card,Not spend my miles on 2 one-year magazine subscriptions and take the $100 Visa gift card instead,Spend my miles on a $150 gas card,Spend my miles on a $150 discount on a new smartphone,Not spend my miles on an unlimited movie theater pass for one month and take the $100 Visa gift card instead,7,4,7,3,7,3,7,1,7,7,4,,,,,,,,,,,,,,,,,,,,,,,,They would expire but I would get a $100 visa gift card ,Somewhat disagree,Male,22,87719339,end,start
11/30/17 23:30,11/30/17 23:36,IP Address,,100,326,TRUE,11/30/17 23:36,R_1Kl6IVIysYIFkIO,,,,,,,anonymous,EN,"Yes, I consent.",,2,2,7,7,7,7,2,7,2,2,7,,,,,,,,,,,,,,,,,,,,,,,Not spend my miles on 2 nights in a luxury hotel,Not spend my miles on an upgrade of an international flight to first class,Not spend my miles on a 4-day rental of a mid-sized vehicle,Spend my miles on a $200 Amazon gift card,Not spend my miles on dinner for 2 at a Michelin-starred restaurant,Spend my miles on a $150 mall gift card,Not spend my miles on 2 one-year magazine subscriptions,Not spend my miles on a $150 gas card,Not spend my miles on a $150 discount on a new smartphone,Not spend my miles on an unlimited movie theater pass for one month,7,1,1,1,7,2,7,1,5,1,1,,I will get a $100 visa gift card and lose my miles.,Somewhat disagree,Male,58,69336543,end,start
11/30/17 23:30,11/30/17 23:38,IP Address,,100,510,TRUE,11/30/17 23:38,R_uqWqJbFzcfx2Hxn,,,,,,,anonymous,EN,"Yes, I consent.",,5,5,6,6,7,4,2,4,5,2,3,Spend my miles on 2 nights in a luxury hotel,Spend my miles on an upgrade of an international flight to first class,Not spend my miles on a 4-day rental of a mid-sized vehicle and take the $100 Visa gift card instead,Spend my miles on a $200 Amazon gift card,Spend my miles on dinner for 2 at a Michelin-starred restaurant,Spend my miles on a $150 mall gift card,Not spend my miles on 2 one-year magazine subscriptions and take the $100 Visa gift card instead,Spend my miles on a $150 gas card,Spend my miles on a $150 discount on a new smartphone,Not spend my miles on an unlimited movie theater pass for one month and take the $100 Visa gift card instead,4,6,7,2,5,5,4,1,5,6,1,,,,,,,,,,,,,,,,,,,,,,,,i'd get 100 bucks in visa gift cards,Somewhat disagree,Male,49,89072656,end,start
11/30/17 23:37,11/30/17 23:39,IP Address,,100,107,TRUE,11/30/17 23:39,R_PRliBQNmvSE0zm1,,,,,,,anonymous,EN,"Yes, I consent.",,7,7,4,7,6,7,2,7,7,5,7,Not spend my miles on 2 nights in a luxury hotel and take the $100 Visa gift card instead,Not spend my miles on an upgrade of an international flight to first class and take the $100 Visa gift card instead,Not spend my miles on a 4-day rental of a mid-sized vehicle and take the $100 Visa gift card instead,Spend my miles on a $200 Amazon gift card,Not spend my miles on dinner for 2 at a Michelin-starred restaurant and take the $100 Visa gift card instead,Spend my miles on a $150 mall gift card,Not spend my miles on 2 one-year magazine subscriptions and take the $100 Visa gift card instead,Spend my miles on a $150 gas card,Not spend my miles on a $150 discount on a new smartphone and take the $100 Visa gift card instead,Not spend my miles on an unlimited movie theater pass for one month and take the $100 Visa gift card instead,7,6,6,3,7,5,7,1,7,6,2,,,,,,,,,,,,,,,,,,,,,,,,They will send me a 100 visa gift card,Somewhat disagree,Male,28,54726951,end,start
11/30/17 23:37,11/30/17 23:39,IP Address,,100,112,TRUE,11/30/17 23:39,R_129D9FjXIFLqA4P,,,,,,,anonymous,EN,"Yes, I consent.",7,4,6,4,7,5,6,7,5,6,5,,,,,,,,,,,,,,,,,,,,,,,,Not spend my miles on 2 nights in a luxury hotel,Spend my miles on an upgrade of an international flight to first class,Spend my miles on a 4-day rental of a mid-sized vehicle,Spend my miles on a $200 Amazon gift card,Spend my miles on dinner for 2 at a Michelin-starred restaurant,Spend my miles on a $150 mall gift card,Spend my miles on 2 one-year magazine subscriptions,Not spend my miles on a $150 gas card,Spend my miles on a $150 discount on a new smartphone,Spend my miles on an unlimited movie theater pass for one month,7,5,6,5,7,6,7,5,6,7,5,,its very good,Strongly agree,Female,56,52230350,start,start
11/30/17 23:30,11/30/17 23:41,IP Address,,100,646,TRUE,11/30/17 23:41,R_3qEFucOTNWsEFEo,,,,,,,anonymous,EN,"Yes, I consent.",,5,1,2,4,4,5,2,6,5,2,3,,,,,,,,,,,,,,,,,,,,,,,Spend my miles on 2 nights in a luxury hotel,Not spend my miles on an upgrade of an international flight to first class,Not spend my miles on a 4-day rental of a mid-sized vehicle,Spend my miles on a $200 Amazon gift card,Not spend my miles on dinner for 2 at a Michelin-starred restaurant,Spend my miles on a $150 mall gift card,Not spend my miles on 2 one-year magazine subscriptions,Spend my miles on a $150 gas card,Spend my miles on a $150 discount on a new smartphone,Spend my miles on an unlimited movie theater pass for one month,4,5,2,1,6,4,6,1,6,7,4,,"After its expiry, the airlines would send me a $100 Visa gift card.",Somewhat disagree,Female,43,54499511,end,start
11/30/17 23:30,11/30/17 23:41,IP Address,,100,680,TRUE,11/30/17 23:41,R_2pYSOmY2zLjJ1wO,,,,,,,anonymous,EN,"Yes, I consent.",7,7,7,4,7,7,6,3,6,4,6,,Spend my miles on 2 nights in a luxury hotel,Spend my miles on an upgrade of an international flight to first class,Spend my miles on a 4-day rental of a mid-sized vehicle,Spend my miles on a $200 Amazon gift card,Spend my miles on dinner for 2 at a Michelin-starred restaurant,Spend my miles on a $150 mall gift card,Spend my miles on 2 one-year magazine subscriptions,Spend my miles on a $150 gas card,Spend my miles on a $150 discount on a new smartphone,Spend my miles on an unlimited movie theater pass for one month,6,6,6,6,6,6,6,5,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,Airline will send me $100 visa gift card before expiration ,Somewhat disagree,Female,28,34781896,start,start
11/30/17 23:55,11/30/17 23:59,IP Address,,100,227,TRUE,11/30/17 23:59,R_2w4SGtE2eLR3Mx8,,,,,,,anonymous,EN,"Yes, I consent.",7,7,1,1,7,1,7,1,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,Spend my miles on 2 nights in a luxury hotel,Spend my miles on an upgrade of an international flight to first class,Not spend my miles on a 4-day rental of a mid-sized vehicle,Spend my miles on a $200 Amazon gift card,Spend my miles on dinner for 2 at a Michelin-starred restaurant,Spend my miles on a $150 mall gift card,Not spend my miles on 2 one-year magazine subscriptions,Spend my miles on a $150 gas card,Spend my miles on a $150 discount on a new smartphone,Spend my miles on an unlimited movie theater pass for one month,,7,7,1,7,4,7,1,5,2,2,7,the airline would send you a $100 visa gift card,Somewhat disagree,Male,36,94851332,start,end
11/30/17 23:51,11/30/17 23:59,IP Address,,100,493,TRUE,11/30/17 23:59,R_3DvgEJffdgKB4EQ,,,,,,,anonymous,EN,"Yes, I consent.",7,7,5,4,7,5,7,6,4,7,7,,Spend my miles on 2 nights in a luxury hotel,Not spend my miles on an upgrade of an international flight to first class and take the $100 Visa gift card instead,Not spend my miles on a 4-day rental of a mid-sized vehicle and take the $100 Visa gift card instead,Spend my miles on a $200 Amazon gift card,Spend my miles on dinner for 2 at a Michelin-starred restaurant,Not spend my miles on a $150 mall gift card and take the $100 Visa gift card instead,Not spend my miles on 2 one-year magazine subscriptions and take the $100 Visa gift card instead,Not spend my miles on a $150 gas card and take the $100 Visa gift card instead,Spend my miles on a $150 discount on a new smartphone,Not spend my miles on an unlimited movie theater pass for one month and take the $100 Visa gift card instead,7,6,7,6,7,6,7,5,6,7,6,,,,,,,,,,,,,,,,,,,,,,,,i want give foreign trip offers,Somewhat disagree,Male,32,49414706,start,start
11/30/17 23:55,12/1/17 0:00,IP Address,,100,336,TRUE,12/1/17 0:00,R_tGOcf7xXiWZKpVf,,,,,,,anonymous,EN,"Yes, I consent.",7,1,1,1,7,4,7,4,7,1,7,,,,,,,,,,,,,,,,,,,,,,,,Spend my miles on 2 nights in a luxury hotel,Not spend my miles on an upgrade of an international flight to first class,Not spend my miles on a 4-day rental of a mid-sized vehicle,Spend my miles on a $200 Amazon gift card,Spend my miles on dinner for 2 at a Michelin-starred restaurant,Spend my miles on a $150 mall gift card,Spend my miles on 2 one-year magazine subscriptions,Spend my miles on a $150 gas card,Not spend my miles on a $150 discount on a new smartphone,Not spend my miles on an unlimited movie theater pass for one month,7,1,1,1,7,7,7,4,7,1,7,,They would disappear,Somewhat disagree,Female,34,66547489,start,start
12/1/17 0:13,12/1/17 0:16,IP Address,,100,154,TRUE,12/1/17 0:16,R_TsWcDAYxN8605G1,,,,,,,anonymous,EN,"Yes, I consent.",,6,7,5,7,4,5,3,4,7,5,7,,,,,,,,,,,,,,,,,,,,,,,Spend my miles on 2 nights in a luxury hotel,Spend my miles on an upgrade of an international flight to first class,Spend my miles on a 4-day rental of a mid-sized vehicle,Spend my miles on a $200 Amazon gift card,Spend my miles on dinner for 2 at a Michelin-starred restaurant,Spend my miles on a $150 mall gift card,Not spend my miles on 2 one-year magazine subscriptions,Spend my miles on a $150 gas card,Spend my miles on a $150 discount on a new smartphone,Spend my miles on an unlimited movie theater pass for one month,,7,7,5,7,5,5,3,5,6,5,7,I would instead get a $100 gift card.,Somewhat disagree,Female,41,86103756,end,end
12/1/17 0:15,12/1/17 0:17,IP Address,,100,119,TRUE,12/1/17 0:17,R_UQJdH5xCapQIj7z,,,,,,,anonymous,EN,"Yes, I consent.",,6,5,6,6,5,6,6,5,6,5,6,Spend my miles on 2 nights in a luxury hotel,Spend my miles on an upgrade of an international flight to first class,Not spend my miles on a 4-day rental of a mid-sized vehicle and take the $100 Visa gift card instead,Spend my miles on a $200 Amazon gift card,Spend my miles on dinner for 2 at a Michelin-starred restaurant,Spend my miles on a $150 mall gift card,Spend my miles on 2 one-year magazine subscriptions,Not spend my miles on a $150 gas card and take the $100 Visa gift card instead,Not spend my miles on a $150 discount on a new smartphone and take the $100 Visa gift card instead,Spend my miles on an unlimited movie theater pass for one month,6,5,5,5,6,4,6,5,6,6,5,,,,,,,,,,,,,,,,,,,,,,,,Luxury bueget is increased,Agree,Male,26,89105566,end,start
12/1/17 0:17,12/1/17 0:23,IP Address,,100,368,TRUE,12/1/17 0:23,R_24BH7DfHqWTb92u,,,,,,,anonymous,EN,"Yes, I consent.",5,3,4,2,6,4,2,1,2,5,4,,Not spend my miles on 2 nights in a luxury hotel and take the $100 Visa gift card instead,Not spend my miles on an upgrade of an international flight to first class and take the $100 Visa gift card instead,Not spend my miles on a 4-day rental of a mid-sized vehicle and take the $100 Visa gift card instead,Spend my miles on a $200 Amazon gift card,Not spend my miles on dinner for 2 at a Michelin-starred restaurant and take the $100 Visa gift card instead,Not spend my miles on a $150 mall gift card and take the $100 Visa gift card instead,Not spend my miles on 2 one-year magazine subscriptions and take the $100 Visa gift card instead,Not spend my miles on a $150 gas card and take the $100 Visa gift card instead,Spend my miles on a $150 discount on a new smartphone,Not spend my miles on an unlimited movie theater pass for one month and take the $100 Visa gift card instead,,5,3,4,6,4,3,3,2,2,2,6,,,,,,,,,,,,,,,,,,,,,,,If i save my 50000 miles without spending I will be happy to have.  I used that for my future plans.,Somewhat disagree,Male,27,24257672,start,end
12/1/17 0:01,12/1/17 0:29,IP Address,,100,1649,TRUE,12/1/17 0:29,R_2zMhqZHSSbQnYP7,,,,,,,anonymous,EN,"Yes, I consent.",,4,5,3,4,5,4,3,5,3,4,3,Not spend my miles on 2 nights in a luxury hotel and take the $100 Visa gift card instead,Not spend my miles on an upgrade of an international flight to first class and take the $100 Visa gift card instead,Not spend my miles on a 4-day rental of a mid-sized vehicle and take the $100 Visa gift card instead,Spend my miles on a $200 Amazon gift card,Not spend my miles on dinner for 2 at a Michelin-starred restaurant and take the $100 Visa gift card instead,Not spend my miles on a $150 mall gift card and take the $100 Visa gift card instead,Not spend my miles on 2 one-year magazine subscriptions and take the $100 Visa gift card instead,Not spend my miles on a $150 gas card and take the $100 Visa gift card instead,Spend my miles on a $150 discount on a new smartphone,Not spend my miles on an unlimited movie theater pass for one month and take the $100 Visa gift card instead,6,3,2,4,5,3,4,2,2,3,3,,,,,,,,,,,,,,,,,,,,,,,,I'm happy to have 50000 not spending with these offers. ,Somewhat disagree,Male,28,12627432,end,start
